Row ID,Order ID,Order Date,Ship Date,New Ship Date,Ship Mode,Customer ID,Last Order Date,Recency (In Days),Recency Score,Frequency,Frequency Score,Monetary,Monetary Score,Customer Score,Customer Tier,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Customer Retention,,,Recency Date
9365,US-2024-107174-CHO-MIL-31000,2024-11-06,2030-05-06,2024-11-10,Standard Class,107174,2024-11-06,55,0.916217012,3,0.507603257,28.03,0.614146964,2.037967232,First Tier,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
1922,US-2021-103100-CHO-NUT-13000,2021-12-20,2027-06-15,2021-12-29,First Class,103100,2021-12-20,1107,0.186010007,2,0.746002158,9.87,0.195133915,1.127146081,Fourth Tier,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
1925,US-2021-103100-CHO-FUD-51000,2021-12-20,2027-06-15,2021-12-31,First Class,103100,2021-12-20,1107,0.186010007,2,0.746002158,9.87,0.195133915,1.127146081,Fourth Tier,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1,,,
3573,US-2022-163181-CHO-SCR-58000,2022-11-07,2028-05-04,2022-11-09,Standard Class,163181,2022-11-07,785,0.34543314,6,0.120376729,57.69,0.892671441,1.358481311,Third Tier,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,1,,,
3574,US-2022-163181-CHO-SCR-58000,2022-11-07,2028-05-04,2022-11-10,Standard Class,163181,2022-11-07,785,0.34543314,6,0.120376729,57.69,0.892671441,1.358481311,Third Tier,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
3575,US-2022-163181-CHO-MIL-31000,2022-11-07,2028-05-04,2022-11-09,Standard Class,163181,2022-11-07,785,0.34543314,6,0.120376729,57.69,0.892671441,1.358481311,Third Tier,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,1,,,
3582,US-2022-163181-CHO-MIL-31000,2022-11-07,2028-05-04,2022-11-09,Standard Class,163181,2022-11-07,785,0.34543314,6,0.120376729,57.69,0.892671441,1.358481311,Third Tier,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
3583,US-2022-163181-CHO-TRI-54000,2022-11-07,2028-05-04,2022-11-11,Standard Class,163181,2022-11-07,785,0.34543314,6,0.120376729,57.69,0.892671441,1.358481311,Third Tier,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
3584,US-2022-163181-CHO-NUT-13000,2022-11-07,2028-05-04,2022-11-12,Standard Class,163181,2022-11-07,785,0.34543314,6,0.120376729,57.69,0.892671441,1.358481311,Third Tier,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
4282,US-2023-147431-CHO-TRI-54000,2023-02-02,2028-07-30,2023-02-05,Standard Class,147431,2023-02-02,698,0.412341803,1,0.995192779,4.9,0.06671245,1.474247032,Third Tier,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,0,,,
5829,US-2023-122245-CHO-FUD-51000,2023-09-25,2029-03-22,2023-09-27,Standard Class,122245,2023-09-25,463,0.563523987,1,0.995192779,7.2,0.115177082,1.673893849,Second Tier,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,0,,,
6675,US-2023-117121-CHO-FUD-51000,2023-12-17,2029-06-12,2023-12-19,Standard Class,117121,2023-12-17,380,0.644756205,1,0.995192779,31.2,0.658294908,2.298243893,First Tier,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6,0,,,
7677,US-2024-121643-CHO-FUD-51000,2024-05-18,2029-11-10,2024-05-23,First Class,121643,2024-05-18,227,0.746100265,1,0.995192779,4.8,0.054743451,1.796036496,Second Tier,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,0,,,
7823,US-2024-126788-CHO-SCR-58000,2024-06-05,2029-11-27,2024-06-10,First Class,126788,2024-06-05,209,0.76042382,1,0.995192779,7.5,0.157068576,1.912685176,First Tier,United States,Pearland,Texas,77581,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,0,,,
8268,US-2024-140781-CHO-MIL-31000,2024-08-03,2030-01-28,2024-08-06,Standard Class,140781,2024-08-03,150,0.804964191,1,0.995192779,6.33,0.102815658,1.902972628,First Tier,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,0,,,
8784,US-2024-153822-CHO-MIL-31000,2024-09-19,2030-03-18,2024-09-21,Standard Class,153822,2024-09-19,103,0.857745512,4,0.330422839,22.44,0.506622192,1.694790543,Second Tier,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
8786,US-2024-153822-CHO-FUD-51000,2024-09-19,2030-03-18,2024-10-01,Standard Class,153822,2024-09-19,103,0.857745512,4,0.330422839,22.44,0.506622192,1.694790543,Second Tier,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1,,,
8789,US-2024-153822-CHO-NUT-13000,2024-09-19,2030-03-18,2024-09-21,Standard Class,153822,2024-09-19,103,0.857745512,4,0.330422839,22.44,0.506622192,1.694790543,Second Tier,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
8791,US-2024-153822-CHO-MIL-31000,2024-09-19,2030-03-18,2024-09-21,Standard Class,153822,2024-09-19,103,0.857745512,4,0.330422839,22.44,0.506622192,1.694790543,Second Tier,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
9546,US-2024-101042-CHO-MIL-31000,2024-11-19,2030-05-16,2024-11-24,Standard Class,101042,2024-11-19,42,0.93583832,2,0.746002158,17.56,0.40449328,2.086333758,First Tier,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1,,,
9555,US-2024-101042-CHO-TRI-54000,2024-11-19,2030-05-16,2024-11-22,Standard Class,101042,2024-11-19,42,0.93583832,2,0.746002158,17.56,0.40449328,2.086333758,First Tier,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
156,US-2021-169061-CHO-TRI-54000,2021-03-05,2026-08-29,2021-03-09,Second Class,169061,2021-03-05,1397,0.015108408,5,0.197390366,39.52,0.773079564,0.985578338,Fourth Tier,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
157,US-2021-169061-CHO-NUT-13000,2021-03-05,2026-08-29,2021-03-07,Second Class,169061,2021-03-05,1397,0.015108408,5,0.197390366,39.52,0.773079564,0.985578338,Fourth Tier,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6,1,,,
158,US-2021-169061-CHO-TRI-54000,2021-03-05,2026-08-29,2021-03-10,Second Class,169061,2021-03-05,1397,0.015108408,5,0.197390366,39.52,0.773079564,0.985578338,Fourth Tier,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
159,US-2021-169061-CHO-NUT-13000,2021-03-05,2026-08-29,2021-03-07,Second Class,169061,2021-03-05,1397,0.015108408,5,0.197390366,39.52,0.773079564,0.985578338,Fourth Tier,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
160,US-2021-169061-CHO-TRI-54000,2021-03-05,2026-08-29,2021-03-10,Second Class,169061,2021-03-05,1397,0.015108408,5,0.197390366,39.52,0.773079564,0.985578338,Fourth Tier,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
3141,US-2022-168186-CHO-FUD-51000,2022-09-10,2028-03-07,2022-09-15,Standard Class,168186,2022-09-10,843,0.302462474,1,0.995192779,7.2,0.115177082,1.412832336,Third Tier,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,0,,,
4275,US-2023-147970-CHO-TRI-54000,2023-01-31,2028-07-25,2023-02-02,Second Class,147970,2023-01-31,700,0.411655057,1,0.995192779,7.35,0.128715785,1.535563622,Third Tier,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,0,,,
8559,US-2024-120761-CHO-FUD-51000,2024-09-04,2030-03-01,2024-09-08,Standard Class,120761,2024-09-04,118,0.835181007,1,0.995192779,9.6,0.182968704,2.01334249,First Tier,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,0,,,
9544,US-2024-158876-CHO-NUT-13000,2024-11-19,2030-05-14,2024-11-24,Second Class,158876,2024-11-19,42,0.93583832,4,0.330422839,27.48,0.608751104,1.875012263,First Tier,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
9553,US-2024-158876-CHO-SCR-58000,2024-11-19,2030-05-14,2024-11-24,Second Class,158876,2024-11-19,42,0.93583832,4,0.330422839,27.48,0.608751104,1.875012263,First Tier,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,1,,,
9562,US-2024-158876-CHO-SCR-58000,2024-11-19,2030-05-14,2024-11-23,Second Class,158876,2024-11-19,42,0.93583832,4,0.330422839,27.48,0.608751104,1.875012263,First Tier,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,1,,,
9565,US-2024-158876-CHO-SCR-58000,2024-11-19,2030-05-14,2024-11-24,Second Class,158876,2024-11-19,42,0.93583832,4,0.330422839,27.48,0.608751104,1.875012263,First Tier,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1,,,
1592,US-2021-139500-CHO-SCR-58000,2021-11-16,2027-05-13,2021-11-18,Standard Class,139500,2021-11-16,1141,0.15412538,1,0.995192779,5,0.089178848,1.238497008,Fourth Tier,United States,Decatur,Illinois,62521,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,0,,,
1933,CA-2021-126634-CHO-FUD-51000,2021-12-20,2027-06-14,2021-12-22,Second Class,126634,2024-12-20,11,0.985872658,3,0.507603257,26.4,0.58216423,2.075640145,First Tier,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,1,,,
2304,US-2022-131534-CHO-SCR-58000,2022-03-28,2027-09-23,2022-04-02,Standard Class,131534,2022-03-28,1009,0.221328363,2,0.746002158,14.95,0.336603551,1.303934072,Fourth Tier,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,1,,,
2306,US-2022-131534-CHO-TRI-54000,2022-03-28,2027-09-23,2022-03-30,Standard Class,131534,2022-03-28,1009,0.221328363,2,0.746002158,14.95,0.336603551,1.303934072,Fourth Tier,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1,,,
2528,US-2022-144043-CHO-TRI-54000,2022-05-10,2027-11-05,2022-05-18,Standard Class,144043,2022-05-10,966,0.242617483,1,0.995192779,9.8,0.194250957,1.432061218,Third Tier,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,0,,,
2744,US-2022-115945-CHO-SCR-58000,2022-06-25,2027-12-22,2022-06-28,Standard Class,115945,2022-06-25,920,0.264495242,3,0.507603257,19.7,0.445501815,1.217600314,Fourth Tier,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
2746,US-2022-115945-CHO-TRI-54000,2022-06-25,2027-12-22,2022-06-27,Standard Class,115945,2022-06-25,920,0.264495242,3,0.507603257,19.7,0.445501815,1.217600314,Fourth Tier,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
2750,US-2022-115945-CHO-TRI-54000,2022-06-25,2027-12-22,2022-06-30,Standard Class,115945,2022-06-25,920,0.264495242,3,0.507603257,19.7,0.445501815,1.217600314,Fourth Tier,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
7310,US-2024-126634-CHO-FUD-51000,2024-03-30,2029-09-22,2024-04-04,Second Class,126634,2024-12-20,11,0.985872658,3,0.507603257,26.4,0.58216423,2.075640145,First Tier,United States,Lakewood,California,90712,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,1,,,
7409,US-2024-144932-CHO-FUD-51000,2024-04-14,2029-10-08,2024-04-19,First Class,144932,2024-04-14,261,0.719709605,3,0.507603257,21.9,0.486706563,1.714019425,Second Tier,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
7410,US-2024-144932-CHO-FUD-51000,2024-04-14,2029-10-08,2024-04-18,First Class,144932,2024-04-14,261,0.719709605,3,0.507603257,21.9,0.486706563,1.714019425,Second Tier,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
7413,US-2024-144932-CHO-SCR-58000,2024-04-14,2029-10-08,2024-04-17,First Class,144932,2024-04-14,261,0.719709605,3,0.507603257,21.9,0.486706563,1.714019425,Second Tier,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
8718,US-2024-145737-CHO-TRI-54000,2024-09-15,2030-03-13,2024-09-18,Standard Class,145737,2024-09-15,107,0.851368586,1,0.995192779,12.25,0.254880801,2.101442166,First Tier,United States,Lebanon,Tennessee,37087,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,0,,,
9830,US-2024-131212-CHO-MIL-31000,2024-12-05,2030-06-01,2024-12-08,Standard Class,131212,2024-12-05,26,0.963700579,2,0.746002158,20.13,0.463455312,2.17315805,First Tier,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1,,,
9833,US-2024-131212-CHO-NUT-13000,2024-12-05,2030-06-01,2024-12-08,Standard Class,131212,2024-12-05,26,0.963700579,2,0.746002158,20.13,0.463455312,2.17315805,First Tier,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
10054,CA-2024-126634-CHO-FUD-51000,2024-12-20,2030-06-14,2025-01-01,Second Class,126634,2024-12-20,11,0.985872658,3,0.507603257,26.4,0.58216423,2.075640145,First Tier,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1,,,
796,US-2021-122679-CHO-TRI-54000,2021-07-22,2027-01-18,2021-07-26,Standard Class,122679,2021-07-22,1258,0.07720985,1,0.995192779,14.7,0.31649171,1.388894339,Third Tier,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,0,,,
2521,US-2022-142055-CHO-SCR-58000,2022-05-08,2027-10-31,2022-05-13,First Class,142055,2022-05-08,968,0.242225056,1,0.995192779,5,0.089178848,1.326596684,Fourth Tier,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,0,,,
3881,US-2022-110093-CHO-MIL-31000,2022-12-03,2028-05-30,2022-12-07,Standard Class,110093,2022-12-03,759,0.37496321,2,0.746002158,9.02,0.169037575,1.290002943,Fourth Tier,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
3883,US-2022-110093-CHO-FUD-51000,2022-12-03,2028-05-30,2022-12-06,Standard Class,110093,2022-12-03,759,0.37496321,2,0.746002158,9.02,0.169037575,1.290002943,Fourth Tier,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1,,,
5113,US-2023-158708-SUG-SWE-91000,2023-06-26,2028-12-19,2023-07-01,Second Class,158708,2023-06-26,554,0.493377808,1,0.995192779,1.4,0.003629942,1.49220053,Third Tier,United States,Plano,Texas,75023,Sugar,Interior,SUG-SWE-91000,SweeTARTS,3,2,1.4,1.6,0,,,
6028,US-2023-151323-CHO-NUT-13000,2023-10-23,2029-04-19,2023-10-27,Standard Class,151323,2023-10-23,435,0.581281271,1,0.995192779,12.45,0.270479741,1.846953792,First Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,0,,,
6709,US-2023-151155-CHO-MIL-31000,2023-12-20,2029-06-15,2023-12-22,Standard Class,151155,2023-12-20,377,0.647895615,2,0.746002158,13.34,0.290002943,1.683900716,Second Tier,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
6710,US-2023-151155-CHO-TRI-54000,2023-12-20,2029-06-15,2023-12-23,Standard Class,151155,2023-12-20,377,0.647895615,2,0.746002158,13.34,0.290002943,1.683900716,Second Tier,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
7795,US-2024-127705-CHO-SCR-58000,2024-06-02,2029-11-27,2024-06-04,Standard Class,127705,2024-06-02,212,0.757774944,2,0.746002158,7.5,0.157068576,1.660845678,Second Tier,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
7796,US-2024-127705-CHO-SCR-58000,2024-06-02,2029-11-27,2024-06-06,Standard Class,127705,2024-06-02,212,0.757774944,2,0.746002158,7.5,0.157068576,1.660845678,Second Tier,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1,,,
7907,US-2024-155873-CHO-MIL-31000,2024-06-16,2029-12-12,2024-06-21,Standard Class,155873,2024-06-16,198,0.769253409,3,0.507603257,19.77,0.448935544,1.72579221,Second Tier,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
7909,US-2024-155873-CHO-MIL-31000,2024-06-16,2029-12-12,2024-06-21,Standard Class,155873,2024-06-16,198,0.769253409,3,0.507603257,19.77,0.448935544,1.72579221,Second Tier,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
7910,US-2024-155873-CHO-SCR-58000,2024-06-16,2029-12-12,2024-06-21,Standard Class,155873,2024-06-16,198,0.769253409,3,0.507603257,19.77,0.448935544,1.72579221,Second Tier,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
8150,US-2024-126662-CHO-SCR-58000,2024-07-17,2030-01-11,2024-07-22,Standard Class,126662,2024-07-17,167,0.793485725,1,0.995192779,5,0.089178848,1.877857353,First Tier,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,0,,,
1622,US-2021-115336-CHO-NUT-13000,2021-11-18,2027-05-18,2021-11-23,Standard Class,115336,2021-11-18,1139,0.157362896,1,0.995192779,12.45,0.270479741,1.423035416,Third Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,0,,,
2162,US-2022-111234-CHO-NUT-13000,2022-02-18,2027-08-15,2022-02-20,Standard Class,111234,2022-02-18,1047,0.207691553,1,0.995192779,7.47,0.142745021,1.345629353,Third Tier,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,0,,,
3844,US-2022-158323-CHO-NUT-13000,2022-11-30,2028-05-25,2022-12-03,First Class,158323,2022-11-30,762,0.37211812,1,0.995192779,4.98,0.076817424,1.444128323,Third Tier,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,0,,,
9392,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,2024-11-12,First Class,155425,2024-11-10,51,0.920043167,5,0.197390366,63.92,0.916707544,2.034141077,First Tier,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,1,,,
9397,US-2024-155425-CHO-MIL-31000,2024-11-10,2030-05-04,2024-11-25,First Class,155425,2024-11-10,51,0.920043167,5,0.197390366,63.92,0.916707544,2.034141077,First Tier,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,1,,,
9401,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,2024-11-15,First Class,155425,2024-11-10,51,0.920043167,5,0.197390366,63.92,0.916707544,2.034141077,First Tier,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1,,,
9403,US-2024-155425-CHO-NUT-13000,2024-11-10,2030-05-04,2024-11-13,First Class,155425,2024-11-10,51,0.920043167,5,0.197390366,63.92,0.916707544,2.034141077,First Tier,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
9405,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,2024-11-13,First Class,155425,2024-11-10,51,0.920043167,5,0.197390366,63.92,0.916707544,2.034141077,First Tier,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
740,US-2021-129924-CHO-FUD-51000,2021-07-12,2027-01-07,2021-07-17,Standard Class,129924,2021-07-12,1268,0.072304523,2,0.746002158,12,0.242813696,1.061120377,Fourth Tier,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
743,US-2021-129924-CHO-FUD-51000,2021-07-12,2027-01-07,2021-07-17,Standard Class,129924,2021-07-12,1268,0.072304523,2,0.746002158,12,0.242813696,1.061120377,Fourth Tier,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1,,,
4353,US-2023-144400-CHO-SCR-58000,2023-02-23,2028-08-19,2023-02-27,Standard Class,144400,2023-02-23,677,0.419209261,1,0.995192779,7.5,0.157068576,1.571470617,Third Tier,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,0,,,
